stn_code,monitoring_location,water_body_type,state,year,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,total_dissolved_solids_avg,fluoride_avg,arsenic_avg
2899,"BOREWELL AT DHANSIRIPAR, DHANSIRIPAR DIVISION, DIMAPUR",Groundwater,NAGALAND,2021,27.55,,7.25,245.5,,0.8,,,,125.5,0.2,0.001
2897,"BOREWELL AT KAMDI BAZAR, PEREN",Groundwater,NAGALAND,2021,23.4,,6.5,240.0,,0.95,,,,133.5,0.2,0.001
2896,BOREWELL AT KOHIMA VILLAGE IN KOHIMA,Groundwater,NAGALAND,2021,20.05,,6.3,728.5,,1.6,,,,121.0,0.2,0.001
2905,"BOREWELL AT SIGNAL POINT, DIMAPUR",Groundwater,NAGALAND,2021,28.05,,6.75,233.0,,1.45,,,,158.0,0.2,0.001
2902,"BOREWELL AT THAHEKHU VILLAGE, DIMAPUR",Groundwater,NAGALAND,2021,27.65,,7.55,401.5,,1.8,,,,184.0,0.2,0.001
2898,"OPENWELL AT DOYAPUR DHANSIRIPAR DIVISION, DIMAPUR",Groundwater,NAGALAND,2021,27.15,,3.6,176.0,,2.6,,,,84.0,0.2,0.001
2901,"OPENWELL AT LUNGWIRAM VILLAGE, DIMAPUR",Groundwater,NAGALAND,2021,29.45,,6.25,249.5,,1.75,,,,129.0,0.2,0.001
2904,"OPENWELL AT NAGA CEMETERY, DIMAPUR",Groundwater,NAGALAND,2021,28.95,,6.5,828.0,,15.0,,,,410.0,0.2,0.001
2903,"OPENWELL AT SIGNAL ANGAMI VILLAGE, DIMAPUR",Groundwater,NAGALAND,2021,29.05,,7.0,1037.5,,1.55,,,,251.5,0.2,0.001
2900,"OPENWELL AT TOULAZOUMA VILLAGE, DIMAPUR",Groundwater,NAGALAND,2021,27.3,,5.75,204.0,,1.8,,,,113.5,0.2,0.001
2887,"BANGLA FISHERY, DIMAPUR",Pond/Tank,NAGALAND,2021,,26.65,4.7,7.25,319.0,2.05,1.0,,,,,
2886,"PUDUMPUKHURI, DIMAPUR",Pond/Tank,NAGALAND,2021,,30.0,4.1,4.9,161.0,2.05,1.1,,,,,
1796,RIVER DHANSIRI AT FULL NAGARJAN,River,NAGALAND,2021,26.3,6.15,7.75,297.0,2.1,2.55,,,,,,
1797,"RIVER DHANSIRI AT BRIDGE NEAR PURANA BAZAAR, NAGALAND",River,NAGALAND,2021,27.0,5.3,7.7,403.0,2.2,2.55,,,,,,
1800,RIVER DHANSIRI AT NUTON BASTI,River,NAGALAND,2021,26.8,3.2,7.45,262.0,3.1,1.4,,,,,,
1798,RIVER DHANSIRI AT NEAR CHECK GATE (DIMAPUR KHUTKHUTI ROAD),River,NAGALAND,2021,26.95,5.6,7.75,278.5,2.1,5.3,,,,,,
1799,RIVER DHANSIRI AT TOWN BOUNDARY BRIDGE (DIPHU ROAD),River,NAGALAND,2021,24.4,4.95,7.95,156.5,1.9,1.7,,,,,,
30070,RIVER DHANSIRI AT GANESH NAGAR,River,NAGALAND,2021,25.0,7.8,7.1,205.0,1.4,0.31,,,,,,
30071,RIVER DHANSIRI AT NAGARJAN BRIDGE,River,NAGALAND,2021,26.0,8.6,7.3,207.0,2.2,0.31,,,,,,
30072,RIVER DHANSIRI AT KHATKATI GATE,River,NAGALAND,2021,26.0,5.3,7.6,292.0,4.3,1.35,,,,,,
1930,RIVER DZU D/S KOHIMA TOWN,NAGALAND,NAGALAND,2021,21.85,6.6,7.85,291.0,1.9,1.15,,,,,,
1929,"RIVER CHATHE AT MEDZIPHEMA, DIMAPUR",NAGALAND,NAGALAND,2021,25.85,6.15,7.95,339.5,1.8,1.4,,,,,,
2888,"RIVER CHATHE NEAR CHRISTIAN INSTITUTE OF HEALTH SCIENCES AND RESEARCH (CIHSR), DIMAPUR",NAGALAND,NAGALAND,2021,27.2,5.55,7.85,267.0,1.75,1.4,,,,,,
2891,RIVER DZUCHA RU IN KOHIMA,NAGALAND,NAGALAND,2021,19.55,5.4,7.8,477.5,1.7,6.9,,,,,,
2889,RIVER DZUDZA RU IN KOHIMA,NAGALAND,NAGALAND,2021,20.0,6.4,7.85,350.0,1.4,2.5,,,,,,
2892,"RIVER DZUNA RU IN KOHIMA, ADJOINING THE NEW KOHIMA MUNICIPAL COUNCIL SOLID WASTE MANAGEMENT SITE, NAGALAND",NAGALAND,NAGALAND,2021,20.5,5.25,7.65,509.0,2.35,7.0,,,,,,
2893,RIVER DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,NAGALAND,NAGALAND,2021,19.6,5.2,7.6,679.0,2.2,4.15,,,,,,
2890,RIVER SANO RU IN KOHIMA,River,NAGALAND,2021,19.5,5.2,8.1,513.0,2.05,6.65,,,,,,
2894,"RIVER MILAK AT TULI, MOKOKCHUNG",River,NAGALAND,2021,26.3,5.7,7.95,369.5,1.7,1.3,,,,,,
2895,"RIVER MILAK AT PAPER NAGAR, TULI, MOKOKCHUNG",River,NAGALAND,2021,26.2,5.8,8.0,127.5,1.6,1.35,,,,,,
